Code_Network;NameCity;CodeCity;Country;Continent;Region;City.Statut;Sources;Years;Network;Description;LeadPartnerCountry;Url;Start;End;geonameId;asciiName;lng_GN;lat_GN
12;Vilnius;LT6;LT;Europe;Northern Europe;Partner;http://urbact.eu;2016;CityLogo;CityLogo is a transnational learning experience on citybranding and -marketing in modern urban politics. It is about a better positioning of cities in the (post) crisis economic arena and reinforcing the communication dimension in urban management.;NL;http://urbact.eu/citylogo;2013;2015;593116;Vilnius;25,2798;54,68916
12;Oslo;NO3;NO;Europe;Northern Europe;Partner;http://urbact.eu;2016;CityLogo;CityLogo is a transnational learning experience on citybranding and -marketing in modern urban politics. It is about a better positioning of cities in the (post) crisis economic arena and reinforcing the communication dimension in urban management.;NL;http://urbact.eu/citylogo;2013;2015;3143244;Oslo;10,74609;59,91273
12;Utrecht;NL14;NL;Europe;Western Europe;Lead Partner;http://urbact.eu;2016;CityLogo;CityLogo is a transnational learning experience on citybranding and -marketing in modern urban politics. It is about a better positioning of cities in the (post) crisis economic arena and reinforcing the communication dimension in urban management.;NL;http://urbact.eu/citylogo;2013;2015;2745912;Utrecht;5,12222;52,09083
12;Dundee;UK9;UK;Europe;Northern Europe;Partner;http://urbact.eu;2016;CityLogo;CityLogo is a transnational learning experience on citybranding and -marketing in modern urban politics. It is about a better positioning of cities in the (post) crisis economic arena and reinforcing the communication dimension in urban management.;NL;http://urbact.eu/citylogo;2013;2015;2650752;Dundee;-2,97489;56,46913
12;Genoa;IT19;IT;Europe;Southern Europe;Partner;http://urbact.eu;2016;CityLogo;CityLogo is a transnational learning experience on citybranding and -marketing in modern urban politics. It is about a better positioning of cities in the (post) crisis economic arena and reinforcing the communication dimension in urban management.;NL;http://urbact.eu/citylogo;2013;2015;3176219;Genoa;8,94439;44,40478
12;Alba Iulia;RO1;RO;Europe;Eastern Europe;Partner;http://urbact.eu;2016;CityLogo;CityLogo is a transnational learning experience on citybranding and -marketing in modern urban politics. It is about a better positioning of cities in the (post) crisis economic arena and reinforcing the communication dimension in urban management.;NL;http://urbact.eu/citylogo;2013;2015;686578;Alba Iulia;23,58333;46,06667
12;Warsaw;PL25;PL;Europe;Eastern Europe;Partner;http://urbact.eu;2016;CityLogo;CityLogo is a transnational learning experience on citybranding and -marketing in modern urban politics. It is about a better positioning of cities in the (post) crisis economic arena and reinforcing the communication dimension in urban management.;NL;http://urbact.eu/citylogo;2013;2015;756135;Warsaw;21,01178;52,22977
12;Zaragoza;ES43;ES;Europe;Southern Europe;Partner;http://urbact.eu;2016;CityLogo;CityLogo is a transnational learning experience on citybranding and -marketing in modern urban politics. It is about a better positioning of cities in the (post) crisis economic arena and reinforcing the communication dimension in urban management.;NL;http://urbact.eu/citylogo;2013;2015;3104324;Zaragoza;-0,87734;41,65606
12;Aarhus;DK1;DK;Europe;Northern Europe;Partner;http://urbact.eu;2016;CityLogo;CityLogo is a transnational learning experience on citybranding and -marketing in modern urban politics. It is about a better positioning of cities in the (post) crisis economic arena and reinforcing the communication dimension in urban management.;NL;http://urbact.eu/citylogo;2013;2015;2624652;Arhus;10,21076;56,15674
13;Morne-à-l’Eau;FR20;FR;Europe;Western Europe;Partner;http://urbact.eu;2016;CityMobilNet;Network for co-productive development of sustainable urban mobility plans empowering cities to create joint visions, targets and sets of measures to manage their future city progress;DE;NA;2015;2018;GN00;NA;NA;NA
13;Agii Anargyri Kamatero;GR1;GR;Europe;Southern Europe;Partner;http://urbact.eu;2016;CityMobilNet;Network for co-productive development of sustainable urban mobility plans empowering cities to create joint visions, targets and sets of measures to manage their future city progress;DE;NA;2015;2018;8358563;Agioi Anargyroi;23,72379;38,03013
13;Braga;PT6;PT;Europe;Southern Europe;Partner;http://urbact.eu;2016;CityMobilNet;Network for co-productive development of sustainable urban mobility plans empowering cities to create joint visions, targets and sets of measures to manage their future city progress;DE;NA;2015;2018;2742032;Braga;-8,42005;41,55032
13;Slatina;RO20;RO;Europe;Eastern Europe;Partner;http://urbact.eu;2016;CityMobilNet;Network for co-productive development of sustainable urban mobility plans empowering cities to create joint visions, targets and sets of measures to manage their future city progress;DE;NA;2015;2018;666767;Slatina;24,36667;44,43333
13;Tarxien;MT2;MT;Europe;Southern Europe;Partner;http://urbact.eu;2016;CityMobilNet;Network for co-productive development of sustainable urban mobility plans empowering cities to create joint visions, targets and sets of measures to manage their future city progress;DE;NA;2015;2018;2563115;Fgura;14,51333;35,87028
13;Burgos;ES10;ES;Europe;Southern Europe;Partner;http://urbact.eu;2016;CityMobilNet;Network for co-productive development of sustainable urban mobility plans empowering cities to create joint visions, targets and sets of measures to manage their future city progress;DE;NA;2015;2018;3127461;Burgos;-3,70184;42,34106
13;Zadar;HR9;HR;Europe;Southern Europe;Partner;http://urbact.eu;2016;CityMobilNet;Network for co-productive development of sustainable urban mobility plans empowering cities to create joint visions, targets and sets of measures to manage their future city progress;DE;NA;2015;2018;3186952;Zadar;15,22514;44,11578
13;Gdansk;PL7;PL;Europe;Eastern Europe;Partner;http://urbact.eu;2016;CityMobilNet;Network for co-productive development of sustainable urban mobility plans empowering cities to create joint visions, targets and sets of measures to manage their future city progress;DE;NA;2015;2018;3099434;Gdansk;18,64912;54,35227
13;Palermo;IT25;IT;Europe;Southern Europe;Partner;http://urbact.eu;2016;CityMobilNet;Network for co-productive development of sustainable urban mobility plans empowering cities to create joint visions, targets and sets of measures to manage their future city progress;DE;NA;2015;2018;2523920;Palermo;13,33561;38,13205
13;Bielefeld;DE4;DE;Europe;Western Europe;Lead Partner;http://urbact.eu;2016;CityMobilNet;Network for co-productive development of sustainable urban mobility plans empowering cities to create joint visions, targets and sets of measures to manage their future city progress;DE;NA;2015;2018;2949186;Bielefeld;8,53333;52,03333
13;Marseille;FR19;FR;Europe;Western Europe;Partner;http://urbact.eu;2016;CityMobilNet;Network for co-productive development of sustainable urban mobility plans empowering cities to create joint visions, targets and sets of measures to manage their future city progress;DE;NA;2015;2018;2995469;Marseille;5,38107;43,29695
14;Châlons-En-Champagne;FR6;FR;Europe;Western Europe;Partner;http://urbact.eu;2016;CityRegion.Net;Develop new structures and tools that make it possible to improve collaboration on the \city-region\ level.;AT;http://urbact.eu/cityregionnet;2008;2011;3027487;Chalons-en-Champagne;4,36724;48,95393
14;Oradea;RO16;RO;Europe;Eastern Europe;Partner;http://urbact.eu;2016;CityRegion.Net;Develop new structures and tools that make it possible to improve collaboration on the \city-region\ level.;AT;http://urbact.eu/cityregionnet;2008;2011;671768;Oradea;21,91833;47,0458
14;Arezzo;IT2;IT;Europe;Southern Europe;Partner;http://urbact.eu;2016;CityRegion.Net;Develop new structures and tools that make it possible to improve collaboration on the \city-region\ level.;AT;http://urbact.eu/cityregionnet;2008;2011;3182884;Arezzo;11,88068;43,46276
14;Kielce;PL11;PL;Europe;Eastern Europe;Partner;http://urbact.eu;2016;CityRegion.Net;Develop new structures and tools that make it possible to improve collaboration on the \city-region\ level.;AT;http://urbact.eu/cityregionnet;2008;2011;769250;Kielce;20,62752;50,87033
14;Graz;AT1;AT;Europe;Western Europe;Lead Partner;http://urbact.eu;2016;CityRegion.Net;Develop new structures and tools that make it possible to improve collaboration on the \city-region\ level.;AT;http://urbact.eu/cityregionnet;2008;2011;2778067;Graz;15,45;47,06667
14;Trikala;GR20;GR;Europe;Southern Europe;Partner;http://urbact.eu;2016;CityRegion.Net;Develop new structures and tools that make it possible to improve collaboration on the \city-region\ level.;AT;http://urbact.eu/cityregionnet;2008;2011;252664;Trikala;21,76837;39,55493
14;Czestochowa;PL4;PL;Europe;Eastern Europe;Partner;http://urbact.eu;2016;CityRegion.Net;Develop new structures and tools that make it possible to improve collaboration on the \city-region\ level.;AT;http://urbact.eu/cityregionnet;2008;2011;3100946;Czestochowa;19,12409;50,79646
14;Zurich;CH3;CH;Europe;Western Europe;Partner;http://urbact.eu;2016;CityRegion.Net;Develop new structures and tools that make it possible to improve collaboration on the \city-region\ level.;AT;http://urbact.eu/cityregionnet;2008;2011;2657896;Zurich;8,55;47,36667
14;Munich;DE23;DE;Europe;Western Europe;Partner;http://urbact.eu;2016;CityRegion.Net;Develop new structures and tools that make it possible to improve collaboration on the \city-region\ level.;AT;http://urbact.eu/cityregionnet;2008;2011;2867714;Munich;11,57549;48,13743
15;Alba Iulia;RO1;RO;Europe;Eastern Europe;Partner;http://urbact.eu;2016;CoNet;Exploring current approaches to strengthen social cohesion in neighbourhoods;DE;http://urbact.eu/conet;2008;2011;686578;Alba Iulia;23,58333;46,06667
15;Palermo;IT25;IT;Europe;Southern Europe;Partner;http://urbact.eu;2016;CoNet;Exploring current approaches to strengthen social cohesion in neighbourhoods;DE;http://urbact.eu/conet;2008;2011;2523920;Palermo;13,33561;38,13205
15;Vaulx-En-Velin;FR34;FR;Europe;Western Europe;Partner;http://urbact.eu;2016;CoNet;Exploring current approaches to strengthen social cohesion in neighbourhoods;DE;http://urbact.eu/conet;2008;2011;2970456;Vaulx-en-Velin;4,9251;45,78693
15;Berlin;DE3;DE;Europe;Western Europe;Lead Partner;http://urbact.eu;2016;CoNet;Exploring current approaches to strengthen social cohesion in neighbourhoods;DE;http://urbact.eu/conet;2008;2011;2950159;Berlin;13,41053;52,52437
15;Zabrze;PL27;PL;Europe;Eastern Europe;Partner;http://urbact.eu;2016;CoNet;Exploring current approaches to strengthen social cohesion in neighbourhoods;DE;http://urbact.eu/conet;2008;2011;3080985;Zabrze;18,78576;50,32492
15;Apeldoorn;NL4;NL;Europe;Western Europe;Partner;http://urbact.eu;2016;CoNet;Exploring current approaches to strengthen social cohesion in neighbourhoods;DE;http://urbact.eu/conet;2008;2011;2759706;Apeldoorn;5,96944;52,21
15;Malmö;SE8;SE;Europe;Northern Europe;Partner;http://urbact.eu;2016;CoNet;Exploring current approaches to strengthen social cohesion in neighbourhoods;DE;http://urbact.eu/conet;2008;2011;2692969;Malmoe;13,00073;55,60587
15;Gijon;ES16;ES;Europe;Southern Europe;Partner;http://urbact.eu;2016;CoNet;Exploring current approaches to strengthen social cohesion in neighbourhoods;DE;http://urbact.eu/conet;2008;2011;3121424;Gijon;-5,66152;43,53573
15;Liverpool;UK16;UK;Europe;Northern Europe;Partner;http://urbact.eu;2016;CoNet;Exploring current approaches to strengthen social cohesion in neighbourhoods;DE;http://urbact.eu/conet;2008;2011;2644210;Liverpool;-2,97794;53,41058
15;Brussels;BE4;BE;Europe;Western Europe;Partner;http://urbact.eu;2016;CoNet;Exploring current approaches to strengthen social cohesion in neighbourhoods;DE;http://urbact.eu/conet;2008;2011;2800866;Brussels;4,34878;50,85045
15;Sofia;BG4;BG;Europe;Eastern Europe;Partner;http://urbact.eu;2016;CoNet;Exploring current approaches to strengthen social cohesion in neighbourhoods;DE;http://urbact.eu/conet;2008;2011;727011;Sofia;23,32415;42,69751
16;Catanzaro;IT9;IT;Europe;Southern Europe;Partner;http://urbact.eu;2016;Creative Clusters;"The starting assumption of the project is that creativity can act as a driving force for economic development of small urban centres and not only of big cities. Thus, the main value-added that the work of the Creative Clusters network can produce is to transfer the""creative city model""  (too much focused on big and middle-sized metropolis) to low density urban areas. In other words, to transfer a range of so far considered urban attributes (accessibility, cultural life, technological facilities, competitive clusters, global networking, etc.) to middle-sized and small towns.";PT;http://urbact.eu/creative-clusters;2008;2011;2525059;Catanzaro;16,60086;38,88247
16;Viareggio;IT44;IT;Europe;Southern Europe;Partner;http://urbact.eu;2016;Creative Clusters;"The starting assumption of the project is that creativity can act as a driving force for economic development of small urban centres and not only of big cities. Thus, the main value-added that the work of the Creative Clusters network can produce is to transfer the""creative city model""  (too much focused on big and middle-sized metropolis) to low density urban areas. In other words, to transfer a range of so far considered urban attributes (accessibility, cultural life, technological facilities, competitive clusters, global networking, etc.) to middle-sized and small towns.";PT;http://urbact.eu/creative-clusters;2008;2011;3164433;Viareggio;10,2502;43,86693
16;Enguera;ES15;ES;Europe;Southern Europe;Partner;http://urbact.eu;2016;Creative Clusters;"The starting assumption of the project is that creativity can act as a driving force for economic development of small urban centres and not only of big cities. Thus, the main value-added that the work of the Creative Clusters network can produce is to transfer the""creative city model""  (too much focused on big and middle-sized metropolis) to low density urban areas. In other words, to transfer a range of so far considered urban attributes (accessibility, cultural life, technological facilities, competitive clusters, global networking, etc.) to middle-sized and small towns.";PT;http://urbact.eu/creative-clusters;2008;2011;2518011;Enguera;-0,68683;38,97974
16;Barnsley;UK2;UK;Europe;Northern Europe;Partner;http://urbact.eu;2016;Creative Clusters;"The starting assumption of the project is that creativity can act as a driving force for economic development of small urban centres and not only of big cities. Thus, the main value-added that the work of the Creative Clusters network can produce is to transfer the""creative city model""  (too much focused on big and middle-sized metropolis) to low density urban areas. In other words, to transfer a range of so far considered urban attributes (accessibility, cultural life, technological facilities, competitive clusters, global networking, etc.) to middle-sized and small towns.";PT;http://urbact.eu/creative-clusters;2008;2011;2656284;Barnsley;-1,48333;53,55
